"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pi15",24.9967834392227,2.83818544398249,0.452720401855483,6.26917945899971,3.62955630235261e-10,3.78385524657408e-09
"Ptp4a1",95.3873109406088,2.06354282165833,0.204294762598592,10.1008111779785,5.47871088938239e-24,2.11043763039586e-22
"Cfc1",13.3301407677641,3.05611896250095,0.789074912492622,3.87304033383461,0.000107486031008339,0.000465570924610104
"Sdpr",7.90515354540461,-2.94065573466029,0.677570251750617,-4.34000124276798,1.42481910224137e-05,7.47543814443019e-05
"Cxcr2",5.22821128206292,2.13381090311028,0.823131268183919,2.59230937468592,0.00953339977648925,0.0253779044637318
"Catip",40.0287550255615,2.13926624886859,0.318482517967482,6.71706020952464,1.85427365717432e-11,2.29108403441643e-10
"Ihh",29.889137915621,2.03032582386737,0.321128111224032,6.32247926264834,2.5739957634489e-10,2.75990412938387e-09
"Sp100",3.29904224302709,-3.40605929297106,1.39038400731468,-2.4497255974264,0.0142965119729608,0.0361153921064251
"2810459M11Rik",36.359090195654,2.107566568909,0.312383730143247,6.7467232302481,1.51221337154504e-11,1.89627266824736e-10
"Htr2b",8.15813839001624,3.37720359582999,0.809647066704065,4.17120463312244,3.02993612281304e-05,0.000148276503148235
"Mir3535",4.65503896132587,2.05243382212471,0.799600702394394,2.56682343572075,0.0102634858289985,0.027105107235627
"Ecel1",9.4151011453849,-2.04202784372438,0.646925271385437,-3.15651271336368,0.00159667926782959,0.00528272569882018
"Sag",3.3103677645206,3.5573718942813,1.41313287878387,2.51736545634883,0.0118236117660485,0.0306080936508789
"2410088K16Rik",53.2592219447791,2.09749582370258,0.261851466481683,8.01025043657453,1.14475090494915e-15,2.25644824419241e-14
"Gpr35",12.1527808001415,-2.24137938762428,0.521593949409408,-4.29717290655337,1.72990255972565e-05,8.9121232979339e-05
"Cdh20",3.73047485034269,4.18391757353297,1.48475396266614,2.81791978922892,0.00483358832159568,0.0140725630024919
"Serpinb2",15.1989860629122,-2.36566808393161,0.558048210431972,-4.23918227799781,2.24335453009529e-05,0.000113133917417612
"2900060B14Rik",7.14757113687174,2.88790869323899,0.941177390653293,3.06839998699334,0.0021520835154684,0.00689181346818443
"Sctr",2.68953274755328,3.17248799547782,1.30378985202515,2.43328170605873,0.0149626546254567,0.0375787921069176
"Il10",9.93750639311852,5.87029535149515,1.29487326399323,4.5334902764089,5.80169381797553e-06,3.26999516721789e-05
"Prelp",22.9653587951527,-2.05259956964083,0.382188852981313,-5.37064216716228,7.84567528715673e-08,6.00256965608906e-07
"Crb1",1.67815949953569,3.97791674497609,1.58626359565397,2.507727439421,0.0121510354617612,0.0313318445383403
"4930469G21Rik",2.7617981178722,3.38461620462625,1.27138891850379,2.66214071506095,0.00776454115579932,0.0211990197924163
"Fasl",1.20705938879641,4.03559678089896,1.70032407920975,2.37342800131052,0.0176238286468304,0.0431443565834256
"Fmo1",2.33514203471419,-4.21050651064595,1.58062645479364,-2.6638213588521,0.00772585787172444,0.0211064420627256
"Rgs4",17.31783442298,-2.64906987804193,0.612477995551023,-4.32516743015178,1.52416053522862e-05,7.95180950822578e-05
"Tstd1",31.474744609674,2.24162430486458,0.365535672348904,6.13243651559387,8.65432483635752e-10,8.58681916002454e-09
"Itln1",3.19761508864567,5.45109564811699,1.38261345725438,3.94260277123432,8.06020931327533e-05,0.000357802060929001
"Atp1a4",35.1951047862197,3.29044632298422,0.40150579282626,8.19526487979731,2.50041927302654e-16,5.24435506125531e-15
"Gm2061",2.48954593964407,-3.72543208271795,1.54849245053389,-2.40584452409406,0.0161351299366103,0.0400231807532557
"1700007P06Rik",2.00999384015616,4.28342663909624,1.55207647713398,2.7598038512934,0.00578360753317319,0.0164696351737857
"Spata45",26.3281889267712,3.00021765544802,0.62586953405781,4.79367902124294,1.63750198906681e-06,1.0212582951919e-05
"Kcnh1",17.2589862457769,-2.14042459466695,0.419875034990633,-5.09776580242429,3.43685645095e-07,2.39901535370103e-06
"Slc35d3",57.8061433857811,3.69961575752439,0.444393625393795,8.32508736876236,8.42665674530325e-17,1.83487337332151e-15
"C920009B18Rik",3.7229384213476,-2.44198609542246,0.89445725672091,-2.73013168273105,0.00633090317429503,0.017793148787905
"Themis",10.4847897580013,2.83047609834806,0.818804310501326,3.45684073965739,0.000546547753031994,0.00202250121836724
"Rnf217",82.1730040470109,-2.54293690712539,0.249065986648168,-10.2098923315352,1.79063423299344e-24,7.0670097932047e-23
"Rsph4a",85.7525237022271,2.21007428417295,0.20799004698193,10.6258655942558,2.25906592557899e-26,9.88999934605094e-25
"Scml4",7.70258270036171,-2.11954626064401,0.647341357788693,-3.27423272921159,0.00105949312621258,0.0036709578609768
"Neurog3",8.37075444151907,2.96104661580942,1.00988784340447,2.93205491594724,0.00336727198500527,0.010213885051789
"Aire",342.800117231874,-2.60059817323723,0.120942449759465,-21.5027740748546,1.46654386419262e-102,5.76221379173107e-100
"Cfd",9.11005953944737,-2.5118928617474,0.730363055467891,-3.43923866759418,0.000583352698383479,0.00214077606063061
"Adamtsl5",66.4397636066099,-2.1375346728647,0.205350594034027,-10.4091964424048,2.2511374110497e-25,9.38734918980417e-24
"Ascl1",6.79551009855402,4.0985416737106,1.37019610879658,2.99120808138207,0.00277876075270836,0.00863770549729898
"Lyz2",16.2108549588291,-2.79583841172627,1.00432481290727,-2.78379900187172,0.00537263169818657,0.0154435865803344
"Ndufa4l2",278.069072591587,-3.47112287907907,0.133602004401645,-25.9810688816008,8.10574634839606e-149,5.97157088274961e-146
"Nxph4",29.3128322190121,-2.00323462962272,0.352844349929233,-5.67738899609556,1.36766220023307e-08,1.15590991215683e-07
"Apon",10.259936630794,2.29666025346974,0.579638864586621,3.96222612696551,7.42541617168189e-05,0.000332376666662044
"Mettl7b",7.69181045581978,-3.37349275321008,0.811350789718144,-4.15787202768608,3.21225878309662e-05,0.00015650577995021
"Npc1l1",11.8971797116603,2.58705582924778,0.696804599028267,3.71274218461758,0.000205025713213453,0.000833538660686839
"Bcl11a",60.3485681324247,3.07972085508746,0.339422748286417,9.07340733829862,1.15352093348222e-19,3.24251249998396e-18
"Stc2",166.531063098624,-2.65566774270171,0.151532391613847,-17.525412978825,9.16735009515165e-69,2.0260989629047e-66
"Sgcd",7.81209349752717,-2.14058382834632,0.6377292042964,-3.35657174538212,0.000789152432422639,0.00280518780813524
"Grm6",48.4852805303074,3.32111317441665,0.416016864493487,7.98312149787534,1.42678340809573e-15,2.7844323883599e-14
"Sowaha",4.12914423152189,-4.81198634208358,1.35305067601937,-3.55639772210179,0.000375974756078731,0.00144419067178537
"Hist3h2ba",12.3453878035058,-2.24849262535826,0.560504725872938,-4.01154980782083,6.03214469298728e-05,0.000275806439919079
"Obscn",14.4905608687305,2.14312323662942,0.656083675708099,3.26653949180551,0.00108870621526173,0.00376038573784777
"Aldh3a1",16.7234876945061,2.1861363455416,0.531998954013431,4.10928692443709,3.96882716684222e-05,0.000189349252932912
"Rnf112",11.6422399316987,2.58192980601102,0.651315954558327,3.96417405092109,7.36505034675878e-05,0.00032989261774382
"Pirt",17.619292972107,2.17389490636241,0.473076567736528,4.59522845691467,4.32275393231736e-06,2.49936599991181e-05
"Alox12b",4.09093028840993,-2.0926165826461,0.854626702463522,-2.4485738353529,0.0143423030864417,0.0362214342053101
"Alox12e",11.5827045260621,2.41661028825411,0.592165150388044,4.08097350320347,4.48474679581941e-05,0.000211735135105162
"Aldoc",311.234532186779,-2.1452456980134,0.111487654447562,-19.2420022525669,1.64720938802525e-82,4.62290622058326e-80
"Ccl2",59.4363677676829,-3.8792954768129,0.317652103558355,-12.2124029192844,2.66888576265864e-34,1.84330348318623e-32
"Ccl7",29.5374426477003,-3.87245785060967,0.437232532022261,-8.85674684978042,8.23833338798761e-19,2.16115686399123e-17
"Slfn2",6.55040965807217,-2.12666327407624,0.734737251242437,-2.89445413374653,0.00379818394493306,0.0113707569133697
"Lhx1",16.5402693659074,3.53774424315921,1.11022286556597,3.18651718757004,0.0014399693165412,0.00482016234111415
"Car10",1.47119875720586,4.12850730221185,1.73115586859202,2.38482702633221,0.0170871534194776,0.0420133444040861
"B130006D01Rik",4.02675146066453,4.72524708757172,1.39781176672033,3.38046023082101,0.000723645464913333,0.00259528914100053
"Hoxb1",73.9668047547886,-2.51748502365927,0.919879924766832,-2.73675395655297,0.00620486816545079,0.0174778196643835
"Ppp1r1b",9.5705396523336,-2.43708229276795,0.750338705117955,-3.24797624878598,0.00116228972324128,0.00398341628157184
"Aoc3",43.5526245425053,-2.24210132090038,0.299883793549861,-7.4765671540953,7.62891671666815e-14,1.26298573471357e-12
"LOC666331",10.4902923443159,2.25753146213817,0.622555118749017,3.62623548365409,0.000287583118194544,0.00113170645733313
"Icam2",12.0541087848388,2.56929283929103,0.594290297440621,4.32329595545474,1.53715305197471e-05,8.01250091744244e-05
"Socs3",1002.96868910359,-2.64569495048579,0.0903089104827517,-29.2960565723035,1.16430703754626e-188,1.47043662363253e-185
"Aatk",6.72958625602841,-2.00203881741838,0.707675271170745,-2.8290359985397,0.00466884470018386,0.0136468578515376
"Slc16a3",2999.39141854969,-2.61897128840417,0.140924045471118,-18.584275519829,4.3077768217413e-77,1.07275777443955e-74
"Cd7",6.06967265928612,2.82199490146816,1.03020810327492,2.73924743214244,0.00615800090948765,0.017367939716167
"Fam228a",2.57118312284484,-3.45255675377252,1.41152192014697,-2.44598167728988,0.0144458341680062,0.0364568646766369
"Osr1",3.04076310795565,-3.58086170794704,1.46431014179887,-2.44542573716524,0.0144681241201117,0.0365079067457822
"Colec11",1.54259181295855,4.02569940010992,1.56007180557874,2.58045776208135,0.00986694257377721,0.0261712288699302
"Dgkb",12.368633961147,2.73323108836838,0.643307412369711,4.24871692104425,2.14998395553905e-05,0.000108828704030593
"Egln3",540.095481083823,-3.98802200816538,0.12385252867836,-32.1997624975597,1.77846576365215e-227,2.85864119701215e-224
"Slc10a1",7.78948568842404,2.51004379102196,0.730426994856339,3.43640611409172,0.000589486622840091,0.00215880550506124
"Fos",741.704769276516,-3.8460423881432,0.104210664047809,-36.9064185828308,3.64582160526725e-298,1.61154429506826e-294
"Gm805",6.83917113654913,2.02055401131408,0.697449277386978,2.89706230521045,0.00376674939595119,0.0112881179779344
"Ngb",6.91104637137856,2.1084503249244,0.800891503834115,2.63262915742095,0.00847268017133835,0.022913040396059
"Gm7104",25.8717006039146,2.03582023263567,0.409870371554507,4.96698559818915,6.80016360914068e-07,4.53883324927204e-06
"Serpina3g",6.16259984258239,-3.1054566144404,0.843391073651678,-3.68210751981822,0.000231313810612727,0.000929513519419004
"Serpina3h",3.55619590331624,-3.2250313646065,1.2623148706549,-2.55485492532725,0.0106232063901602,0.027921645931979
"Serpina3i",3.46387667372418,-2.5672744081823,0.969894436793646,-2.64696271139507,0.00812183081354357,0.0220654718214911
"Serpina3k",11.7996526949066,2.39747959710966,0.564145896680225,4.24975101515031,2.14008265616859e-05,0.000108451709497612
"Serpina3m",63.6988741702307,2.40676273240437,0.246679804111867,9.75662657536783,1.72807900597926e-22,5.99101272641556e-21
"Scarna13",3.35987511301338,2.9383837729488,1.26220380842961,2.32797885200856,0.019913226647841,0.0479550204794984
"Tmem179",54.7381559958585,2.3887512033848,0.284125013482919,8.40739494950665,4.19217549423759e-17,9.5028019120019e-16
"Vipr2",1.56679351599857,3.72710297023645,1.60957621197766,2.31558030151118,0.0205811954156964,0.0493150990845546
"Abcb5",8.30481998718442,3.32249301343472,0.728078944686293,4.56336917539386,5.03391825871131e-06,2.86649625546778e-05
"Akr1c21",4.32515312440322,3.5985139422572,1.05054410186038,3.42538112953533,0.000613937521610173,0.00223768899599865
"Hecw1",6.58163591557,2.24596556644068,0.93732250602094,2.39615025993039,0.0165682966759104,0.0409254056338043
"D130043K22Rik",5.94601313321478,2.4006248219063,0.784848664219641,3.0587104640016,0.00222291875547861,0.00708936264711711
"Serpinb9d",15.8994067314159,2.53992647895692,0.489143347997735,5.19260149269919,2.07375754506523e-07,1.50641360535326e-06
"Serpinb9e",20.0157281583237,2.04935716006387,0.436872477764678,4.69097337179423,2.71908361198377e-06,1.62969889299949e-05
"Serpinb9f",16.3395884411872,2.61823359430838,0.520321762964763,5.03195095932531,4.8551347633812e-07,3.31698754835174e-06
"Serpinb9g",14.0664041161822,3.18738265353084,0.646849232388355,4.92755111073116,8.32666461452731e-07,5.475037450705e-06
"Ppp1r3g",16.7143341196092,-3.96261473226056,0.636379184392842,-6.22681387047759,4.76016068309379e-10,4.87909571233515e-09
"Susd3",8.07343638420333,2.35268696876854,0.73807697598358,3.18759024508696,0.00143463681352841,0.00480504139041406
"Sncb",22.3169227321531,-2.06526109623731,0.352151270669376,-5.86469869130849,4.49949009068886e-09,4.06309929997291e-08
"Rgs14",16.1592515299238,2.13475005502614,0.553895258595854,3.85406811467896,0.000116171252700394,0.000498791626759512
"Fbp1",48.6436270746985,2.12936410765921,0.28588821365084,7.44824027708899,9.45934285840165e-14,1.54718446881961e-12
"Pcsk1",27.0068097164168,-2.44386761839972,0.369060183375184,-6.62186745817364,3.54689026049241e-11,4.26326082228187e-10
"Nr2f1",24.7854881345727,-3.00932158039971,1.09560647978121,-2.74671758148113,0.00601949436603078,0.0170301166934111
"Ccno",129.311721061751,3.39546656158938,0.307282574328018,11.0499808491086,2.19261650961707e-28,1.10135376439032e-26
"A430090L17Rik",2.10802620428753,3.88978682206709,1.49617517610536,2.59982045163485,0.00932725478592278,0.0248966171301178
"Lrrc3b",3.76389448236495,-2.88649263784189,1.24710413472807,-2.31455622466625,0.0206372309008286,0.0494292711402806
"Tmem254a",12.1930723776113,2.01384655103975,0.603883317335332,3.33482726419063,0.000853524006392113,0.00301280853603892
"1700024G13Rik",4.90722131370092,3.16175368872565,1.19376630503114,2.64855330176468,0.00808371007021835,0.021988935038697
"Vstm4",12.1245930561306,3.25571394637326,0.806618448657905,4.03625028883271,5.43122747494445e-05,0.000251583790894663
"Gm10377",2.95252855835223,4.43081458393202,1.55118254051901,2.85641081445483,0.00428460357365385,0.0126428697906832
"LOC101056136",3.36417485153921,2.47051389804235,1.05387579425028,2.34421732762147,0.0190670575493744,0.0461751327942047
"Ptger2",7.37816936096854,3.20620955413286,1.176534617212,2.72512980683094,0.00642762111568059,0.0180305836817942
"Rnase1",2.44910105708897,-3.59930355481411,1.47962762952618,-2.43257390102043,0.014991931811739,0.0376362837375206
"Cbln3",13.4081706576952,-2.11060378734676,0.506960559774052,-4.16325046723051,3.13748875513798e-05,0.000153200603920449
"Fgf9",2.76056929063311,3.65692639131256,1.50722783988296,2.42625984907267,0.0152553430647195,0.0381783044200007
"A930011O12Rik",28.3673638564683,3.34418140769701,0.568504251325145,5.88242110749735,4.04308070853953e-09,3.67535784101221e-08
"1700001G11Rik",5.68190679623979,-2.33213216642627,0.855213894312902,-2.72695776101715,0.00639212210328413,0.0179476693662099
"Stc1",28.5140534457549,-5.86218026051294,0.870836299907719,-6.73166731925868,1.6772980165834e-11,2.08847226980359e-10
"Lgi3",21.108491306033,-2.39948289044212,0.375608136465352,-6.38826121559126,1.67782559629489e-10,1.84029989876488e-09
"Htr2a",3.90342388021909,-2.59563925575685,0.953438279371817,-2.72239882949425,0.00648098741428959,0.0181572394980279
"Cpb2",3.91954369332416,3.25549316561407,1.04131814220055,3.12631945385531,0.00177009156049582,0.00579788604689265
"Kctd4",5.76420540217169,2.43143130701661,0.746573366300623,3.25678816947985,0.00112680489162508,0.0038715579651813
"Pcdh8",46.9000494226472,2.07369347955277,0.383371941778378,5.4090903730027,6.33456604878064e-08,4.91019124544018e-07
"Gpc5",3.093469483141,3.59738850946273,1.428461053156,2.51836653265048,0.0117900557793354,0.0305391116663388
"Cdh9",18.4416955013937,2.35152211755227,0.449403472830773,5.23254104544439,1.67195510631774e-07,1.23071766173205e-06
"Enpp2",310.050752432427,5.13910951511278,0.391471652668152,13.1276670483959,2.28590829188758e-39,1.89751852154293e-37
"Fam84b",95.1082839704316,2.47654627636755,0.265105321156882,9.34174487920594,9.47594056544372e-21,2.91888684908729e-19
"Lgals2",8.31973932661235,2.1523396922754,0.714767707014016,3.01124361265134,0.00260180020404206,0.00814634839873697
"Nptxr",5.81996466096359,-3.28027121200036,1.26338908874838,-2.59640615960208,0.00942046343376635,0.0251188680398768
"Grap2",11.4166808569818,2.28682917785521,0.571261593270831,4.00312082029124,6.2512356982066e-05,0.000285013146931385
"Tbrg3",20.5805979127214,3.89540672074466,0.623225344804731,6.25039843648395,4.09406895210816e-10,4.23317152878505e-09
"Adm2",14.3140364814597,-4.21261289049119,0.613962399962078,-6.86135322089983,6.82112678934068e-12,8.94690970046977e-11
"Kcnh3",128.444948396648,2.17728320763519,0.186098306891642,11.6996400665963,1.27995238643058e-31,7.72383554419084e-30
"BC048502",1.79729482108975,4.67930302978989,1.52691037104453,3.06455645237963,0.00217993029096163,0.00696860377409014
"Rbfox1",16.8156087544906,3.59700121950416,1.28350956130733,2.80247325609357,0.00507124208302693,0.0146774646046815
"Ciita",4.73686332901,2.91329615792024,0.943028724928225,3.08929736805416,0.00200630514472276,0.00648628291531231
"Serpind1",1.36573920207409,3.82579612940984,1.63899415129982,2.33423415597656,0.0195834643360252,0.0472638865581848
"Rtn4r",6.52366065858085,-2.28412553671632,0.77143307162177,-2.96088620094346,0.00306755259720718,0.00942931110417598
"Gmnc",4.51929073869221,2.44104502192465,0.95051987689502,2.56811570305989,0.0102253019800677,0.0270244490746752
"Tfrc",3374.46956295698,-2.11742912279999,0.064744804905709,-32.704232036589,1.35973058955221e-234,2.67126628376362e-231
"Casr",5.10231780704812,-2.59274732267575,0.867869624590459,-2.98748481247889,0.00281283270186311,0.00873700425876789
"Fbxo40",22.368864559815,2.36166809858883,0.400207242824402,5.9011128382428,3.61057851721823e-09,3.30598854287599e-08
"Cd96",5.3363765214426,2.02680831672855,0.744948251687,2.72073706078062,0.00651365492895477,0.0182400907188548
"Impg2",1.48935229428096,4.12322238368668,1.67982547043046,2.45455403330091,0.0141059463641174,0.0357061184916191
"Olig1",3.00217699314286,-2.68437571957114,1.09090141875091,-2.46069504854505,0.0138668174654918,0.0351915027425521
"Cbr3",920.774216107863,2.47584850545335,0.115007938991726,21.5276312849278,8.58086999269989e-103,3.44814459865743e-100
"Erg",5.95493350082245,2.11956258587858,0.80967050839776,2.61780880480991,0.00884963746758222,0.0238050266338538
"1700110C19Rik",1.31267014564808,3.97851540731333,1.63291252083254,2.43645348820332,0.0148320767879249,0.0373038335259318
"Smok4a",6.32272441470487,5.03297189027704,1.28797329103331,3.90766790376469,9.31912775954095e-05,0.000408254454698819
"Rnf151",7.879426163344,2.30028137707657,0.761247839735725,3.02172466968857,0.00251339045503147,0.00790312228977616
"Snora78",13.9887862241586,2.71853773450369,0.548908732085674,4.95262249549964,7.32199350191522e-07,4.85961588240852e-06
"Sstr5",67.5768613541582,2.07601138840208,0.241064796566233,8.61183971269602,7.18973241138147e-18,1.72954637776375e-16
"Sox8",15.594513307803,2.63779921253595,0.542039031179652,4.86643776702805,1.13627681051709e-06,7.30298447355607e-06
"Spdef",7.38490155691689,-2.5113959121829,0.783652558604365,-3.20473133738699,0.00135188603035674,0.00455405923047367
"Tff2",2.72970084481824,3.33662353121322,1.4372298426261,2.32156571778149,0.0202563316388024,0.0486355512908289
"H2-Ab1",25.1900962035329,-2.69692175861671,0.383777765941596,-7.02730068793807,2.10567276239225e-12,2.95479365967122e-11
"Egfl8",7.36081462266554,2.23215010239369,0.830957394583594,2.68623892986988,0.00722613946478633,0.0199166596846278
"Ier3",271.158978246592,-2.41783493380732,0.120077248818266,-20.1356623140712,3.59475096480678e-90,1.1556143965227e-87
"Trim40",4.64816396602821,2.21259661095963,0.880599813351658,2.51260172601927,0.0119844547724193,0.0309655333671116
"Crisp1",17.2116212907614,2.58524937700341,0.708775393019404,3.64748748681888,0.000264817203960474,0.00105053466080887
"Ankrd66",3.25480013819358,-2.90665692265069,0.981840344065923,-2.9604170782124,0.00307222813444819,0.00944040070302024
"1600014C23Rik",2.03072802775681,-4.29150592153602,1.5054579867389,-2.85063147516471,0.00436325075344611,0.0128406518927564
"Vegfa",696.105114731636,-2.05641266818286,0.0961791710914175,-21.3810604192904,2.00521157409747e-101,7.54343528545052e-99
"Slc5a7",6.73377097798523,4.43947369535896,1.33717098890522,3.32004936705489,0.000900015312384204,0.00316806106674599
"Gm11110",6.76906710453684,-3.16283420806481,0.914713026692683,-3.4577338638115,0.000544739218494401,0.0020168925048099
"C3",16.1152650994404,-2.51349407152742,0.498022955421443,-5.04694421043387,4.48932369786741e-07,3.08016035320115e-06
"Emr1",2.22409688273745,-5.04519921015491,1.49771418833894,-3.3685994627255,0.000755511321928972,0.00269644644388901
"Tmem232",1.68429657601229,4.15361034613481,1.59485627957357,2.60437909003651,0.00920408900042808,0.0246161696591391
"Egr1",1388.88351075824,-3.74290393305483,0.0893954924785041,-41.8690453990713,0,0
"Pcdhga1",21.8886191240559,-2.01749255380877,0.39556843773699,-5.10023642267986,3.39229479672906e-07,2.37071795655994e-06
"Prelid2",192.936825384319,-2.06859671602317,0.148387481919437,-13.9405069030436,3.59378694907458e-44,3.53009705814376e-42
"Gpr151",2.09035652429607,3.17034070195527,1.31031656229885,2.41952272693032,0.0155408895659686,0.0387612453683018
"Megf10",126.955506516524,3.80052773829835,0.452911765721672,8.39132039822939,4.8071228001472e-17,1.07861342930714e-15
"Synpo",66.1274140932301,-2.30332963582875,0.284410647410226,-8.09860550862743,5.55927370417233e-16,1.12515605233567e-14
"Mc5r",6.09809886397827,2.83229343691813,1.03037838375878,2.74878965005655,0.00598157592548365,0.0169443439153147
"Npas4",7.82209341222712,-3.33376173027818,1.3122430922745,-2.5405062140581,0.0110692126627519,0.0288963161213814
"Cdc42ep2",47.4650854310545,-2.03811461358607,0.263477339441292,-7.73544555257741,1.03041592367513e-14,1.85527331430752e-13
"Chrm1",3.06453333486119,3.21647961589799,1.2758494682262,2.52104946233965,0.0117005403773833,0.0303500159713208
"Ms4a10",34.5843353812558,2.1122211669094,0.368466379235943,5.73246647710254,9.89806019378416e-09,8.50790482675244e-08
"Trpm3",4.34992897152944,2.19432174838959,0.886349135045653,2.47568555282289,0.0132980641075429,0.0339429870774457
"Tmem252",21.3096709465189,5.01296166782532,0.891883893929292,5.62064378776947,1.90247174980848e-08,1.58071442708476e-07
"Vldlr",84.4032699950166,-3.27978051033519,0.268197657541336,-12.2289677710168,2.17687273862856e-34,1.51532625557841e-32
"C030016D13Rik",3.6301335064061,3.70080372778621,1.39235790060224,2.65793997806561,0.00786198936565627,0.0214414337810526
"Ch25h",7.27770883804871,-2.48543463467575,0.781765480013405,-3.17925861171707,0.00147652292566398,0.00492759566792465
"Ifit3",3.48435000806135,-2.90452184494119,1.10437911071341,-2.63000433163293,0.00853837802454478,0.0230730646266202
"4931408D14Rik",2.82850287781999,-2.97067463938423,1.28033318299131,-2.32023560651898,0.0203281354031322,0.0487682173762252
"Lgi1",4.92205388097269,3.13955019023075,1.20671109782773,2.60174137445362,0.00927517692943052,0.0247762755079
"Cyp2c55",4.76077382254987,3.05795000336689,1.09380639060531,2.79569586503753,0.00517881103403474,0.0149643010120556
"Cyp2c67",4.17277289107962,2.56574424748522,1.0473788068151,2.44968127175229,0.0142982718593391,0.0361153921064251
